Id,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,Letter,Words,AvgWordLength,IsCyberbullying
1161210000000000000.00,0,0,0,0,0,9.0807E+17,2485,197,880,130,137,22,6,TRUE
1161210000000000000.00,0,0,0,0,1,9.03281E+17,9987,358,415,2627,33,6,5,TRUE
1161220000000000000.00,52,239,0,0,0,8.15572E+17,233,1100,84361,4099,173,30,5,TRUE
1161230000000000000.00,8,23,1,0,0,8.51919E+17,18018,3914,911,18170,194,35,5,TRUE
1161230000000000000.00,7,14,1,0,0,8.51919E+17,18018,3914,911,18170,122,22,5,TRUE
1161240000000000000.00,0,0,0,0,0,9.09159E+17,8,479,326,947,68,13,5,TRUE
1161240000000000000.00,0,0,0,0,0,8.6851E+17,26472,404,2004,2444,32,7,4,TRUE
1161250000000000000.00,0,0,0,0,0,8.65451E+17,1699,269,63,550,26,7,3,TRUE
1161260000000000000.00,0,0,0,0,0,8.73501E+17,41713,643,919,3137,81,14,5,FALSE
1161280000000000000.00,0,0,1,0,0,8.88843E+17,87,43,5,630,34,5,6,TRUE
1161280000000000000.00,0,0,0,0,1,9.39158E+17,33658,1093,1103,9933,15,4,3,TRUE
1161300000000000000.00,0,0,0,0,3,9.25473E+17,4628,506,596,571,33,6,5,TRUE
1161310000000000000.00,1,2,0,0,2,8.88704E+17,6698,1249,701,5330,62,8,7,TRUE
1161330000000000000.00,0,0,0,0,0,8.59095E+17,38,552,353,21738,23,5,4,TRUE
1161340000000000000.00,0,0,0,0,1,9.19251E+17,5243,854,151,4095,63,9,7,TRUE
1161350000000000000.00,1,4,0,0,0,9.25432E+17,40,52,20,1,39,7,5,FALSE
1161430000000000000.00,0,0,0,0,1,8.88878E+17,3881,120,123,811,36,5,7,TRUE
1161440000000000000.00,0,0,0,0,1,9.18586E+17,2505,188,124,583,132,21,6,TRUE
1161440000000000000.00,0,0,0,0,0,9.24323E+17,4621,643,1114,1887,76,10,7,TRUE
1161450000000000000.00,0,0,0,0,1,8.46341E+17,15047,434,251,1826,16,4,4,TRUE
1161460000000000000.00,0,0,0,0,1,8.91219E+17,796,1158,193,268,77,16,4,TRUE
1161500000000000000.00,0,0,0,0,1,9.00312E+17,817,261,31,100,58,11,5,TRUE
1161530000000000000.00,0,0,0,0,3,8.89092E+17,436,111,16,133,56,9,6,TRUE
1161530000000000000.00,0,0,0,0,1,8.18914E+17,4657,100,449,2132,237,40,5,TRUE
1161710000000000000.00,17,177,0,1,0,8.66273E+17,104,11308,13094,212,122,20,6,FALSE
1161900000000000000.00,0,2,0,0,0,8.22806E+17,4495,790,834,169,65,11,5,TRUE
1161900000000000000.00,0,0,0,0,0,9.07174E+17,720,136,36,6,52,7,7,TRUE
1161960000000000000.00,1,3,1,0,4,8.4761E+17,1364,308,283,1214,189,31,6,TRUE
1161960000000000000.00,0,0,0,0,0,8.26136E+17,51899,2514,2752,6307,38,8,4,TRUE
1161970000000000000.00,0,1,0,0,1,9.13476E+17,40999,5078,5524,572,42,5,8,TRUE
1161980000000000000.00,26,186,0,0,0,9.41441E+17,298698,10515,12545,15679,82,15,5,TRUE
1162000000000000000.00,0,0,0,0,1,9.0807E+17,9144,270,176,2756,48,9,5,TRUE
1162010000000000000.00,0,0,0,0,1,8.28345E+17,266,274,48,466,52,10,5,TRUE
1162020000000000000.00,0,0,0,0,0,9.32266E+17,7165,252,369,1462,46,7,6,TRUE
1162020000000000000.00,0,0,0,0,2,9.40946E+17,6213,184,267,959,156,22,7,TRUE
1162070000000000000.00,0,0,0,1,0,8.18162E+17,24085,11,697,33215,133,23,5,TRUE
1162070000000000000.00,0,0,0,0,1,8.87373E+17,2149,192,275,2982,21,4,5,TRUE
1162090000000000000.00,0,0,0,0,1,8.25246E+17,66744,6837,9463,4189,28,5,5,TRUE
1162100000000000000.00,0,0,0,0,0,8.94596E+17,831,1521,149,300,44,4,11,FALSE
1162150000000000000.00,0,0,0,0,7,8.1818E+17,48229,382,142,857,53,9,5,TRUE
1162210000000000000.00,6,25,0,1,0,8.95007E+17,1142,329,25810,10315,205,33,6,FALSE
1162310000000000000.00,0,0,0,0,0,8.45743E+17,1743,207,225,440,71,11,6,FALSE
1162310000000000000.00,0,0,0,0,1,8.59149E+17,10750,2087,2096,3491,14,2,7,TRUE
1162310000000000000.00,0,0,0,0,1,9.11932E+17,41156,627,3076,301,28,6,4,TRUE
1162370000000000000.00,0,1,0,0,0,9.2864E+17,19782,710,12799,24601,74,11,6,TRUE
1162370000000000000.00,0,0,0,1,0,8.85525E+17,806,96,95,129,56,9,6,TRUE
1162380000000000000.00,33,132,0,1,0,8.14058E+17,213271,5541,6191,1374,187,32,5,FALSE
1162380000000000000.00,0,0,0,0,0,8.1925E+17,663,54,27,135,31,4,7,TRUE
1162390000000000000.00,0,0,0,0,1,8.11263E+17,320,930,93,238,21,4,5,TRUE
1162390000000000000.00,0,0,0,0,1,8.99418E+17,32933,579,1605,3560,18,3,6,TRUE
1162390000000000000.00,0,0,0,0,1,8.8268E+17,79403,682,7511,24265,138,19,7,FALSE
1162400000000000000.00,0,0,1,0,0,8.66217E+17,1612,87,20,757,221,42,5,TRUE
1162430000000000000.00,0,0,0,0,1,8.52828E+17,7074,478,208,1404,25,6,4,TRUE
1162430000000000000.00,0,0,0,0,0,8.95869E+17,272,52,40,100,26,5,5,TRUE
1162450000000000000.00,0,0,0,0,0,8.2871E+17,2022,94,197,2175,19,3,6,TRUE
1162480000000000000.00,1280,10271,0,0,0,8.39162E+17,31537,367,64304,1695,101,16,6,FALSE
1162490000000000000.00,1,4,0,1,0,8.15591E+17,1426,56,68,24,100,18,5,FALSE
1162520000000000000.00,0,2,0,0,0,8.92868E+17,94135,4624,4849,4814,39,9,4,TRUE
1162520000000000000.00,0,0,0,0,1,8.70805E+17,7635,83,327,715,17,3,5,TRUE
1162590000000000000.00,0,0,0,0,1,8.39224E+17,284,59,19,44,19,4,4,TRUE
1162590000000000000.00,0,0,0,0,0,8.42634E+17,26866,211,91,1783,44,8,5,TRUE
1162660000000000000.00,0,0,0,0,1,8.39493E+17,2495,59,67,318,44,8,5,FALSE
1162690000000000000.00,0,0,0,0,1,8.48536E+17,7125,220,180,2370,40,8,5,TRUE
1162690000000000000.00,0,0,0,0,1,8.25344E+17,422,70,37,206,18,4,4,TRUE
1162700000000000000.00,0,0,0,0,0,8.61145E+17,96519,381,1797,18545,141,27,5,TRUE
1162700000000000000.00,0,0,0,0,0,9.01887E+17,22691,154,556,10414,37,6,6,TRUE
1162710000000000000.00,4,48,0,1,0,8.5004E+17,79265,493,2173,35392,51,6,8,TRUE
1162730000000000000.00,0,0,0,0,2,9.16787E+17,6402,1443,283,1131,33,5,6,TRUE
1162730000000000000.00,0,0,0,0,1,8.80147E+17,4453,1295,70,3671,31,6,5,TRUE
1162740000000000000.00,22,97,0,0,0,8.33072E+17,28505,4120,4051,1147,95,14,6,FALSE
1162740000000000000.00,0,0,0,0,0,8.32299E+17,8687,718,1163,252,70,10,7,FALSE
1162740000000000000.00,0,0,0,0,1,8.10892E+17,7092,311,30,5011,34,6,5,TRUE
1162750000000000000.00,0,0,0,0,1,9.28013E+17,23918,523,595,33456,234,36,6,TRUE
1162760000000000000.00,0,0,0,0,0,9.3717E+17,1848,184,193,826,52,9,5,FALSE
1162810000000000000.00,0,0,0,0,0,9.23688E+17,19344,37,899,1619,43,8,5,TRUE
1162820000000000000.00,0,0,0,0,1,9.02495E+17,1630,244,56,1244,56,13,4,TRUE
1162830000000000000.00,0,0,0,0,0,9.41678E+17,2940,153,164,424,27,6,4,TRUE
1162880000000000000.00,0,0,0,0,1,9.25123E+17,3225,116,85,2007,35,7,5,TRUE
1162890000000000000.00,0,0,0,0,0,8.54833E+17,533,79,41,262,111,17,6,TRUE
1162890000000000000.00,0,0,0,0,0,9.04158E+17,7054,2489,2372,1401,53,8,6,FALSE
1162900000000000000.00,0,5,0,0,0,8.64031E+17,2775,5330,4964,4041,74,11,6,FALSE
1162910000000000000.00,0,0,0,1,0,8.51819E+17,12414,1945,2232,23176,228,37,6,TRUE
1162930000000000000.00,0,0,0,0,1,8.99984E+17,1850,898,207,1398,8,3,2,TRUE
1162950000000000000.00,0,0,0,0,1,8.90831E+17,16406,569,393,2824,29,5,5,TRUE
1162950000000000000.00,0,0,0,0,3,9.33728E+17,3176,99,293,5405,114,23,4,TRUE
1162960000000000000.00,0,0,0,0,1,8.14381E+17,6068,1167,842,1541,29,5,5,TRUE
1162970000000000000.00,0,0,0,0,2,8.30327E+17,124,14,3,479,168,33,5,TRUE
1162980000000000000.00,0,0,0,1,1,8.4682E+17,897,351,133,4665,69,13,5,TRUE
1162990000000000000.00,0,0,0,0,8,8.7474E+17,4658,1237,423,4570,25,6,4,TRUE
1163010000000000000.00,0,0,0,0,1,9.00622E+17,5222,96,126,1860,42,10,4,TRUE
1163040000000000000.00,0,0,0,0,1,9.08592E+17,468,181,11,394,95,20,4,FALSE
1163040000000000000.00,0,0,0,0,2,8.17306E+17,2081,1233,719,4077,24,5,4,TRUE
1163040000000000000.00,0,0,0,0,1,8.87411E+17,13393,218,429,5944,36,5,7,TRUE
1163060000000000000.00,3,17,0,0,1,9.2287E+17,28621,2858,1875,48368,216,39,5,TRUE
1163070000000000000.00,0,0,0,0,3,9.0807E+17,9144,270,176,2756,40,9,4,TRUE
1163080000000000000.00,0,1,0,0,0,9.05006E+17,25117,3103,2429,813,33,6,5,FALSE
1163100000000000000.00,0,0,0,0,3,8.15487E+17,3683,101,241,492,30,6,5,TRUE
1163150000000000000.00,0,1,0,0,1,8.26338E+17,6635,204,175,417,20,3,6,TRUE
1163170000000000000.00,0,0,0,0,0,8.3478E+17,10006,248,326,15173,31,6,5,FALSE
1163230000000000000.00,12,195,0,0,0,8.20495E+17,83824,107,20786,1291,63,11,5,TRUE
1163240000000000000.00,0,0,0,0,1,8.4885E+17,4591,2294,226,1170,56,11,5,TRUE
1163260000000000000.00,0,0,0,0,1,8.82313E+17,32564,451,562,11364,42,9,4,TRUE
1163260000000000000.00,0,0,0,0,1,9.29516E+17,5215,282,321,1743,21,4,5,TRUE
1163260000000000000.00,0,0,0,0,3,9.10923E+17,882,194,15,593,236,39,6,TRUE
1163270000000000000.00,0,0,0,0,3,8.40271E+17,11643,432,567,12408,67,10,6,TRUE
1163320000000000000.00,0,0,0,0,1,9.03629E+17,4377,93,82,1214,21,3,7,TRUE
1205520000000000000.00,0,1,0,0,0,8.4686E+17,16850,84,96,1564,34,6,5,TRUE
1205930000000000000.00,1,6,0,0,0,9.33738E+17,17987,275,190,24062,142,26,5,TRUE
1205970000000000000.00,0,0,0,0,1,8.80526E+17,1191,53,10,694,23,4,5,TRUE
1206020000000000000.00,0,0,0,0,1,8.28157E+17,4887,178,500,1456,84,16,5,TRUE
1206240000000000000.00,0,0,0,0,1,8.65697E+17,36,20,12,795,37,5,7,TRUE
1206280000000000000.00,0,10,0,0,0,9.24951E+17,35339,89,522,57274,100,19,5,TRUE
1206380000000000000.00,0,0,0,0,1,8.32663E+17,23071,2011,856,1167,51,10,5,TRUE
1206580000000000000.00,0,1,0,0,1,9.08356E+17,50829,1144,1146,11112,8,2,4,TRUE
1206810000000000000.00,0,0,0,0,1,9.09456E+17,43722,55,7211,21246,40,9,4,TRUE
1206940000000000000.00,0,0,0,0,1,8.97546E+17,504,33,35,1433,238,40,5,TRUE
1206940000000000000.00,0,0,0,0,1,8.97546E+17,504,33,35,1433,211,39,5,TRUE
1206970000000000000.00,0,1,0,0,1,9.39588E+17,21243,4085,4274,17410,66,11,6,TRUE
1206970000000000000.00,0,0,0,0,3,8.83083E+17,55,12,6,21,10,2,5,TRUE
1207000000000000000.00,0,2,0,0,0,8.43828E+17,1977,127,2218,884,200,34,5,TRUE
1207030000000000000.00,3,6,0,0,0,9.36956E+17,140,45,78,414,56,10,5,TRUE
1207030000000000000.00,0,0,0,0,2,8.73564E+17,7329,825,195,7567,203,35,5,TRUE
1207040000000000000.00,0,1,0,0,0,8.72248E+17,179,730,114,4081,110,22,5,TRUE
1207040000000000000.00,0,0,0,0,1,8.72431E+17,12085,286,338,3628,159,28,5,TRUE
1207050000000000000.00,0,5,0,0,1,8.53019E+17,2951,92,304,1407,20,3,6,TRUE
1207060000000000000.00,0,8,0,0,0,8.48824E+17,536,352,274,883,13,2,6,TRUE
1207070000000000000.00,0,0,0,0,0,8.62413E+17,6,60,14,1775,72,14,5,TRUE
1207070000000000000.00,0,2,0,0,0,9.21039E+17,176,71,55,44,35,7,5,TRUE
1207070000000000000.00,0,0,0,0,1,8.92744E+17,393,51,19,2062,120,19,6,TRUE
1207080000000000000.00,0,0,0,0,4,8.40969E+17,10949,351,204,690,141,23,6,TRUE
1207080000000000000.00,0,0,0,0,1,8.78382E+17,3472,344,111,2889,89,21,4,TRUE
1207080000000000000.00,1,3,1,1,0,9.33091E+17,86,568,510,142,36,8,4,TRUE
1207210000000000000.00,0,0,0,0,1,8.21064E+17,13482,150,176,5248,106,20,5,TRUE
1207210000000000000.00,0,0,0,0,1,8.92744E+17,393,51,19,2062,61,12,5,TRUE
1207220000000000000.00,0,0,0,0,0,8.49632E+17,73,403,430,68,210,33,6,TRUE
1207220000000000000.00,0,0,0,0,1,9.32324E+17,21450,3454,3327,3238,44,6,7,TRUE
1207240000000000000.00,0,0,0,0,3,8.79082E+17,86,12,7,79,33,7,4,TRUE
1207250000000000000.00,0,0,0,0,0,9.34337E+17,6407,43,28,2028,89,17,5,TRUE
1207260000000000000.00,0,0,0,0,0,8.40969E+17,65284,999,1994,62861,92,13,7,TRUE
1207260000000000000.00,0,0,0,0,0,8.49321E+17,17943,87,86,5987,85,11,7,TRUE
1207260000000000000.00,0,4,0,0,0,8.91759E+17,4463,963,881,2471,82,15,5,TRUE
1207270000000000000.00,0,1,0,0,0,8.18545E+17,78510,773,308,16478,51,12,4,TRUE
1207270000000000000.00,0,0,0,0,1,8.1329E+17,461,53,6,3,28,4,7,TRUE
1207270000000000000.00,0,0,0,0,3,8.65697E+17,36,20,12,795,72,16,4,TRUE
1207270000000000000.00,0,0,0,0,1,9.20881E+17,8334,254,172,5605,9,2,4,TRUE
1207270000000000000.00,0,0,0,0,1,8.88494E+17,381,187,5,49,45,7,6,TRUE
1207270000000000000.00,0,0,0,0,1,9.04083E+17,87,646,98,540,41,8,5,TRUE
1207270000000000000.00,0,0,0,0,1,9.37915E+17,14832,4754,415,3218,20,5,4,TRUE
1207270000000000000.00,0,0,0,0,2,8.62966E+17,47727,4734,4929,1888,16,4,4,TRUE
1207270000000000000.00,0,0,0,0,1,8.70626E+17,2460,207,121,2142,36,6,6,TRUE
1207280000000000000.00,0,0,0,0,1,8.7156E+17,86,203,10,70,241,38,6,TRUE
1207280000000000000.00,0,0,0,0,1,8.93818E+17,1608,372,115,2694,227,35,6,TRUE
1207280000000000000.00,0,4,0,0,1,9.40297E+17,120484,4301,9836,37062,39,8,4,TRUE
1207280000000000000.00,0,1,0,0,2,8.25308E+17,49935,518,283,8162,38,9,4,TRUE
1207280000000000000.00,0,1,0,0,0,8.75831E+17,57333,1192,561,12534,49,11,4,TRUE
1207280000000000000.00,0,0,0,0,0,9.22447E+17,20242,2174,1055,4650,199,28,7,TRUE
1207280000000000000.00,0,0,0,0,1,8.64547E+17,10859,3026,2508,1363,45,8,5,TRUE
1207280000000000000.00,0,0,0,1,0,8.84933E+17,10160,131,107,3911,55,8,6,TRUE
1207280000000000000.00,0,0,0,0,1,8.75828E+17,8217,582,419,1023,50,8,6,TRUE
1207280000000000000.00,0,0,0,0,0,8.24739E+17,950,66,78,2743,41,6,6,TRUE
1207290000000000000.00,0,3,0,0,0,8.27927E+17,143128,662,1127,22334,72,13,5,TRUE
1207290000000000000.00,0,1,0,0,1,9.40901E+17,16176,173,403,1977,76,13,5,TRUE
1207300000000000000.00,0,0,0,0,3,8.44309E+17,1089,512,246,1207,26,5,5,TRUE
1207300000000000000.00,0,1,0,0,1,9.03976E+17,6747,89,158,7876,18,3,6,TRUE
1207300000000000000.00,0,0,0,0,2,8.17093E+17,5889,485,555,1937,26,4,6,TRUE
980195000000000000.00,1,2,0,0,0,9.52906E+17,254,55,15,114,52,11,4,FALSE
984344000000000000.00,3,13,0,0,0,9.55753E+17,386,39,56,107,23,5,4,FALSE
1016020000000000000.00,1,8,0,0,0,9.74279E+17,68,1036,291,29,123,20,6,TRUE
1037280000000000000.00,596,2829,0,0,0,9.69919E+17,1,251,167993,1122,209,33,6,FALSE
1038100000000000000.00,4,25,0,0,0,1.00529E+18,97183,590,3510,47136,227,40,5,FALSE
1038100000000000000.00,5,269,0,0,0,1.02939E+18,32728,1366,2149,149,42,6,7,FALSE
1046850000000000000.00,1,24,0,0,0,1.02474E+18,2037,386,414,1013,29,5,5,FALSE
1053290000000000000.00,271,1017,0,0,0,1.03371E+18,56798,6887,8833,10672,114,17,6,FALSE
1057250000000000000.00,12,457,0,0,0,9.94142E+17,48019,1023,2022,18,59,10,5,FALSE
1058520000000000000.00,6,8,0,4,0,1.00529E+18,97183,590,3510,47136,5,1,5,FALSE
1059870000000000000.00,3,23,0,1,2,9.57591E+17,9223,403,7065,14776,90,13,6,FALSE
1060510000000000000.00,404,834,0,1,0,9.71678E+17,79035,1494,1851,13310,148,26,5,FALSE
1060860000000000000.00,3,15,0,0,0,1.06086E+18,38,39,1232,24,17,3,5,FALSE
1064500000000000000.00,3,33,0,1,0,1.05289E+18,815,108,55,96,14,2,7,FALSE
1071460000000000000.00,138,903,0,1,0,9.52531E+17,214735,10065,19377,1804,52,10,5,FALSE
1076190000000000000.00,1,43,0,0,0,9.58426E+17,9902,941,1664,843,229,34,6,FALSE
1077990000000000000.00,1,1,0,0,0,1.04864E+18,601,68,69,615,19,3,6,FALSE
1082310000000000000.00,1,68,0,0,0,9.60922E+17,3285,469,536,206,116,20,5,FALSE
1085250000000000000.00,1250,1749,0,1,0,1.05688E+18,73145,6896,7945,71314,58,11,5,FALSE
1090320000000000000.00,3,51,0,0,0,1.02206E+18,28892,308,1153,956,58,9,6,FALSE
1092030000000000000.00,293,296,1,1,0,1.0475E+18,3408,3099,3096,6282,40,4,10,FALSE
1095730000000000000.00,8,141,0,0,0,1.03876E+18,378,815,927,44,100,18,5,FALSE
1102260000000000000.00,158,4050,0,0,0,9.76939E+17,363937,17513,52875,1878,169,27,6,FALSE
1102860000000000000.00,422,11206,0,0,0,1.05594E+18,64490,24099,39023,6084,152,23,6,FALSE
1102970000000000000.00,3,184,0,0,0,1.02939E+18,32728,1366,2149,149,34,7,4,FALSE
1103570000000000000.00,2,105,0,0,0,1.02939E+18,32728,1366,2149,149,52,8,6,FALSE
1104050000000000000.00,5,134,0,0,0,1.02939E+18,32728,1366,2149,149,28,5,5,FALSE
1105210000000000000.00,4,234,0,0,0,1.02939E+18,32728,1366,2149,149,25,5,5,FALSE
1106640000000000000.00,2,132,0,0,0,1.02939E+18,32728,1366,2149,149,65,8,8,FALSE
1115300000000000000.00,146,381,0,1,0,1.00988E+18,7567,18797,19338,1359,95,20,4,FALSE
1115660000000000000.00,122,334,0,1,0,1.00988E+18,7567,18797,19338,1359,179,27,6,FALSE
1116110000000000000.00,111,809,0,1,0,1.06861E+18,563,177,9636,269,23,4,5,FALSE
1116820000000000000.00,100,577,0,0,0,1.06518E+18,93661,172,1302,393,26,4,6,FALSE
1116830000000000000.00,7,148,0,1,0,1.00988E+18,7567,18797,19338,1359,53,9,5,FALSE
1118180000000000000.00,796,5325,0,0,0,1.01161E+18,0,0,17569,341,19,2,9,FALSE
1118580000000000000.00,28,174,0,0,0,1.04023E+18,1827,45,3636,1657,87,12,7,FALSE
1118730000000000000.00,13,285,0,0,0,9.91178E+17,2533,674,714,713,36,5,7,FALSE
1119200000000000000.00,712,1189,0,0,0,1.04531E+18,4,31,7056,43,228,38,6,FALSE
1121560000000000000.00,37,498,0,1,0,9.46164E+17,252544,23882,26169,6081,79,15,5,FALSE
1122110000000000000.00,916,1189,1,1,1,9.62783E+17,6944,846,2599,1352,75,11,6,FALSE
1122630000000000000.00,1600,8574,0,1,0,1.03045E+18,886,593,2792,1186,177,33,5,FALSE
1123260000000000000.00,25,796,0,0,0,1.05718E+18,62995,7720,7804,2128,165,33,5,FALSE
1124340000000000000.00,1076,6744,0,1,0,1.02718E+18,8354,130,2575,570,35,7,5,FALSE
1126270000000000000.00,1,20,0,0,0,1.06063E+18,18643,216,712,1039,36,7,5,FALSE
1126600000000000000.00,12,198,0,0,0,1.06601E+18,3806,7227,10296,1093,50,8,6,FALSE
1126610000000000000.00,5,44,0,0,0,1.03124E+18,10,4,255,143,12,2,6,FALSE
1127180000000000000.00,22,28,1,0,0,9.92334E+17,376,18,111,169,223,31,7,FALSE
1127180000000000000.00,23,32,1,0,0,9.92334E+17,376,18,111,169,177,28,6,FALSE
1127180000000000000.00,19,29,1,0,0,9.92334E+17,376,18,111,169,77,13,5,FALSE
1129480000000000000.00,153,526,0,1,0,1.00988E+18,7567,18797,19338,1359,83,12,6,FALSE
1129550000000000000.00,7,319,0,0,0,1.03082E+18,4381,5002,3865,1157,35,6,5,FALSE
1130050000000000000.00,143,387,1,1,0,1.00988E+18,7567,18797,19338,1359,41,7,5,FALSE
1130200000000000000.00,118,384,0,1,0,1.00988E+18,7567,18797,19338,1359,109,19,5,FALSE
1130570000000000000.00,160,490,0,1,0,1.00988E+18,7567,18797,19338,1359,99,18,5,FALSE
1131300000000000000.00,111,344,0,1,0,1.00988E+18,7567,18797,19338,1359,69,13,5,FALSE
1131650000000000000.00,120,360,0,1,0,1.00988E+18,7567,18797,19338,1359,87,20,4,FALSE
1131960000000000000.00,49,2220,0,0,0,9.44908E+17,64107,14946,15886,6371,21,4,5,FALSE
1131970000000000000.00,78,273,0,1,0,1.00988E+18,7567,18797,19338,1359,91,16,5,FALSE
1132260000000000000.00,119,399,1,1,0,1.00988E+18,7567,18797,19338,1359,82,14,5,TRUE
1132380000000000000.00,457,15974,0,1,0,1.01637E+18,2191,252,40301,296,78,14,5,FALSE
1132760000000000000.00,133,507,0,1,0,1.00988E+18,7567,18797,19338,1359,77,12,6,FALSE
1133160000000000000.00,191,974,0,0,0,1.03487E+18,29,29,2993,47,62,9,6,FALSE
1133160000000000000.00,40,287,0,1,0,1.00988E+18,7567,18797,19338,1359,42,6,7,FALSE
1134020000000000000.00,28,177,0,0,0,1.00988E+18,7567,18797,19338,1359,40,6,6,FALSE
1134790000000000000.00,30,927,0,0,0,1.02313E+18,104898,11218,12082,4036,23,6,3,FALSE
1134910000000000000.00,7,15,1,0,1,9.92334E+17,376,18,111,169,147,22,6,FALSE
1136420000000000000.00,1,129,0,0,0,1.00519E+18,210,50,40,44,63,10,6,FALSE
1136590000000000000.00,2,69,0,0,0,1.03881E+18,52038,434,1540,1845,128,19,6,FALSE
1136680000000000000.00,1872,8780,0,1,0,1.06317E+18,923,0,35877,781,182,28,6,FALSE
1136980000000000000.00,1,16,0,0,0,9.58247E+17,6861,1862,1734,246,141,20,7,FALSE
1138260000000000000.00,381,4416,0,0,0,1.03422E+18,375,166,164,50,64,11,5,TRUE
1138400000000000000.00,2391,15162,0,1,0,1.05362E+18,15011,5980,7344,3747,59,8,7,FALSE
1138480000000000000.00,332,299,0,1,0,1.00405E+18,6239,3277,3295,5069,168,29,5,FALSE
1138910000000000000.00,369,716,3,2,2,1.01607E+18,71467,3963,4004,317,92,13,7,FALSE
1140380000000000000.00,110,679,0,0,0,9.60386E+17,42,3,13205,287,131,21,6,FALSE
1143890000000000000.00,7,99,0,0,0,1.0465E+18,5240,705,716,352,60,10,6,FALSE
1144210000000000000.00,26,123,3,0,0,1.01917E+18,885,9941,10701,612,85,18,4,FALSE
1144330000000000000.00,32,35,0,0,3,9.53918E+17,12069,468,1073,29297,186,33,5,FALSE
1144360000000000000.00,2,38,0,1,0,1.06709E+18,13347,3745,3743,2752,31,6,5,FALSE
1144520000000000000.00,3,228,0,0,0,9.74686E+17,29470,373,330,129,64,11,5,FALSE
1145090000000000000.00,14,627,0,0,0,1.01778E+18,54229,4963,5983,4486,46,6,7,FALSE
1146130000000000000.00,33,102,5,0,0,1.0525E+18,15011,861,5856,2981,225,36,6,FALSE
1146350000000000000.00,1,126,0,0,0,9.94259E+17,8533,2338,1988,742,78,12,6,FALSE
1146720000000000000.00,525,9686,0,0,0,9.51142E+17,339626,14951,18679,5731,103,17,6,FALSE
1146850000000000000.00,320,5673,0,0,0,1.0623E+18,153197,35796,42431,389,51,12,4,FALSE
1147420000000000000.00,2,145,0,1,0,1.05354E+18,144341,8248,7901,912,44,7,6,FALSE
1147550000000000000.00,745,10373,0,1,0,9.704E+17,34113,299,5156,9035,45,7,6,FALSE
1148300000000000000.00,48,572,0,1,0,9.47152E+17,29116,505,951,3957,92,6,15,FALSE
1149020000000000000.00,46,291,0,0,0,9.53949E+17,51634,732,2214,726,178,33,5,FALSE
1149770000000000000.00,1984,19165,0,0,0,1.04027E+18,3120,42,19419,267,109,16,6,FALSE
1149790000000000000.00,1,4,0,0,0,1.06392E+18,2749,64,197,658,224,43,5,FALSE
1150200000000000000.00,3,14,3,2,0,1.00333E+18,983,63,48,242,48,6,8,FALSE
1150400000000000000.00,29,940,0,0,0,9.44908E+17,64107,14946,15886,6371,60,8,7,FALSE
1150410000000000000.00,37,267,0,1,0,9.88352E+17,1,1,15623,389,12,2,6,FALSE
1150520000000000000.00,19,323,0,0,0,1.02019E+18,27142,11950,17714,1969,72,14,5,FALSE
1151120000000000000.00,2,107,0,0,0,1.00286E+18,5451,1189,1456,416,23,3,7,FALSE
1151150000000000000.00,138,943,0,0,0,9.77912E+17,180176,3420,5804,236,43,7,6,FALSE
1151210000000000000.00,22,930,0,0,0,1.06476E+18,10452,2235,3873,5120,46,7,6,FALSE
1151210000000000000.00,135,2241,0,1,0,9.82592E+17,188519,5989,16921,8679,81,15,5,FALSE
1151580000000000000.00,57,310,0,0,0,1.05692E+18,7770,100,3143,6971,75,10,7,FALSE
1151890000000000000.00,138,947,0,0,0,9.77912E+17,180176,3420,5804,236,103,12,8,FALSE
1151890000000000000.00,2,34,0,1,0,1.01229E+18,29858,4864,6323,9753,45,9,5,FALSE
1152150000000000000.00,6,83,0,1,1,1.03371E+18,516,320,341,52,83,17,4,FALSE
1152590000000000000.00,8,79,0,0,0,9.67128E+17,14386,1189,1350,163,64,10,6,FALSE
1152650000000000000.00,1,2,0,0,0,1.0264E+18,5570,102,119,2128,89,18,4,FALSE
1152990000000000000.00,177,215,2,1,2,9.57155E+17,20694,19680,19790,10877,93,11,8,FALSE
1153020000000000000.00,3,17,0,0,0,1.02776E+18,941,81,192,289,70,14,5,FALSE
1153050000000000000.00,1,83,1,0,0,1.00752E+18,58022,5196,7083,1675,65,9,7,TRUE
1153310000000000000.00,5,148,0,2,0,9.48681E+17,5646,228,5252,1121,36,6,6,FALSE
1153560000000000000.00,308,2164,0,1,0,9.97597E+17,15633,4960,6620,4013,40,7,5,FALSE
1153670000000000000.00,1,63,0,0,0,1.01483E+18,45105,4373,4755,388,27,6,4,FALSE
1153940000000000000.00,38,620,0,2,0,1.03135E+18,14782,5042,6671,1683,15,3,5,FALSE
1154100000000000000.00,353,3540,0,1,0,9.47067E+17,136,7,26268,44,75,11,6,FALSE
1154270000000000000.00,37,235,0,0,0,9.62369E+17,174,43,15144,559,118,19,6,FALSE
1154440000000000000.00,907,3080,0,1,0,1.06299E+18,8415,722,10581,1077,108,22,4,FALSE
1154840000000000000.00,8,488,0,3,0,1.01574E+18,4597,3697,3704,1264,25,5,5,FALSE
1154860000000000000.00,2,198,0,0,0,9.48681E+17,5646,228,5252,1121,81,15,5,FALSE
